timestamp,pair,long_pct,short_pct
2025-03-24 09:45,GBPUSD,22.0,78.0
2025-03-24 11:41,GBPUSD,21.0,79.0
2025-03-24 15:54,GBPUSD,23.0,77.0
2025-03-24 22:00,GBPUSD,22.0,78.0
2025-03-24 21:00,GBPUSD,22.0,78.0
2025-03-24 23:00,GBPUSD,22.0,78.0
2025-03-25 03:00,GBPUSD,22.0,78.0
2025-03-25 04:00,GBPUSD,22.0,78.0
2025-03-25 05:00,GBPUSD,22.0,78.0
2025-03-25 06:00,GBPUSD,22.0,78.0
2025-03-25 07:00,GBPUSD,22.0,78.0
2025-03-25 08:00,GBPUSD,23.0,77.0
2025-03-25 09:00,GBPUSD,23.0,77.0
2025-03-25 10:00,GBPUSD,22.0,78.0
2025-03-25 11:00,GBPUSD,20.0,80.0
2025-03-25 12:00,GBPUSD,20.0,80.0
2025-03-25 13:00,GBPUSD,20.0,80.0
2025-03-25 14:00,GBPUSD,20.0,80.0
